14.06	41.39	-3.099746255
14.07	41.39	-3.731397723
14.08	41.39	-4.232440963
14.09	41.39	-4.589214773
14.1	41.39	-4.790354883
14.11	41.39	-4.827722518
14.12	41.39	-4.697236147
14.13	41.39	-4.399533849
14.14	41.39	-3.940404081
14.15	41.39	-3.330937975
14.16	41.39	-2.587375625
14.17	41.39	-1.730640477
14.18	41.39	-0.785578458
14.19	41.39	0.220060015
14.2	41.39	1.256838004
14.21	41.39	2.294977854
14.22	41.39	3.305752753
14.23	41.39	4.262837805
14.24	41.39	5.143536311
14.25	41.39	5.929804664
14.26	41.39	6.609012292
14.27	41.39	7.1743903
14.28	41.39	7.625142666
14.29	41.39	7.966215466
14.3	41.39	8.20774121
14.31	41.39	8.364195375
14.32	41.39	8.453319309
14.33	41.39	8.494876813
14.34	41.39	8.509320091
14.35	41.39	8.516444035
14.36	41.39	8.534105986
14.37	41.39	8.577081577
14.38	41.39	8.656116661
14.39	41.39	8.777221689
14.4	41.39	8.941239211
14.41	41.39	9.143698707
14.42	41.39	9.374956786
14.43	41.39	9.620605952
14.44	41.39	9.862122451
14.45	41.39	10.07771378
14.46	41.39	10.24331955
14.47	41.39	10.33371563
14.48	41.39	10.32367055
14.49	41.39	10.18910495
14.5	41.39	9.908208087
14.51	41.39	9.462470828
14.52	41.39	8.83759971
14.53	41.39	8.024282944
14.54	41.39	7.018784659
14.55	41.39	5.823348955
14.56	41.39	4.446399998
14.57	41.39	2.902528576
14.58	41.39	1.212259506
14.59	41.39	-0.598401588
14.6	41.39	-2.498639084
14.61	41.39	-4.453707322
14.62	41.39	-6.426004853
14.63	41.39	-8.37632062
14.64	41.39	-10.26522109
14.65	41.39	-12.05453817
14.66	41.39	-13.7089083
14.67	41.39	-15.19730427
14.68	41.39	-16.49449401
14.69	41.39	-17.58235537
14.7	41.39	-18.45097427
14.71	41.39	-19.09945571
14.72	41.39	-19.53638373
14.73	41.39	-19.77987808
14.74	41.39	-19.85721153
14.75	41.39	-19.80397192
14.76	41.39	-19.66277696
14.77	41.39	-19.4815752
14.78	41.39	-19.31159282
14.79	41.39	-19.20501055
14.8	41.39	-19.21247682
13.8	41.38	19.34646813
13.81	41.38	19.78348203
13.82	41.38	20.04808023
13.83	41.38	20.12549336
13.84	41.38	20.00887718
13.85	41.38	19.69903695
13.86	41.38	19.20375929
13.87	41.38	18.53681851
13.88	41.38	17.71674261
13.89	41.38	16.76543631
13.9	41.38	15.70676255
13.91	41.38	14.56518143
13.92	41.38	13.36453455
13.93	41.38	12.12704708
13.94	41.38	10.87259821
13.95	41.38	9.618286786
13.96	41.38	8.378293747
13.97	41.38	7.164018645
13.98	41.38	5.984446358
13.99	41.38	4.846683039
14	41.38	3.756589215
14.01	41.38	2.719433159
14.02	41.38	1.74048961
14.03	41.38	0.825517196
14.04	41.38	-0.018938185
14.05	41.38	-0.785448613
14.06	41.38	-1.465831697
14.07	41.38	-2.051492267
14.08	41.38	-2.533949082
14.09	41.38	-2.905499133
14.1	41.38	-3.159957953
14.11	41.38	-3.293405519
14.12	41.38	-3.304864475
14.13	41.38	-3.196840892
14.14	41.38	-2.975667167
14.15	41.38	-2.651601272
14.16	41.38	-2.238655271
14.17	41.38	-1.754147188
14.18	41.38	-1.217992393
14.19	41.38	-0.651771838
14.2	41.38	-0.07763311
14.21	41.38	0.482905153
14.22	41.38	1.010165468
14.23	41.38	1.487456766
14.24	41.38	1.902071718
14.25	41.38	2.246063701
14.26	41.38	2.516744843
14.27	41.38	2.716864691
14.28	41.38	2.854450133
14.29	41.38	2.942309617
14.3	41.38	2.997226891
14.31	41.38	3.038889907
14.32	41.38	3.08861767
14.33	41.38	3.167960698
14.34	41.38	3.297258429
14.35	41.38	3.494239145
14.36	41.38	3.772744642
14.37	41.38	4.141653514
14.38	41.38	4.604064103
14.39	41.38	5.156782149
14.4	41.38	5.790139901
14.41	41.38	6.488154453
14.42	41.38	7.229014367
14.43	41.38	7.985866622
14.44	41.38	8.727861326
14.45	41.38	9.421400274
14.46	41.38	10.03152774
14.47	41.38	10.52339786
14.48	41.38	10.86375263
14.49	41.38	11.02234727
14.5	41.38	10.97326525
14.51	41.38	10.69607268
14.52	41.38	10.17677028
14.53	41.38	9.408510923
14.54	41.38	8.3920595
14.55	41.38	7.135981354
14.56	41.38	5.656553679
14.57	41.38	3.977401926
14.58	41.38	2.12887033
14.59	41.38	0.147142079
14.6	41.38	-1.926869076
14.61	41.38	-4.04882785
14.62	41.38	-6.172452842
14.63	41.38	-8.251117618
14.64	41.38	-10.23953016
14.65	41.38	-12.09543695
14.66	41.38	-13.781292
14.67	41.38	-15.26582663
14.68	41.38	-16.52545256
14.69	41.38	-17.54543077
14.7	41.38	-18.32074093
14.71	41.38	-18.85659302
14.72	41.38	-19.16853258
14.73	41.38	-19.282106
14.74	41.38	-19.23206991
14.75	41.38	-19.06115035
14.76	41.38	-18.8183806
14.77	41.38	-18.557071
14.78	41.38	-18.33248764
14.79	41.38	-18.19933823
14.8	41.38	-18.20918093
13.8	41.37	20.82750591
13.81	41.37	21.30501043
13.82	41.37	21.58960336
13.83	41.37	21.66532568
13.84	41.37	21.52551934
13.85	41.37	21.17251512
13.86	41.37	20.6168548
13.87	41.37	19.87612283
13.88	41.37	18.97348385
13.89	41.37	17.93603728
13.9	41.37	16.7931058
13.91	41.37	15.57457231
13.92	41.37	14.30936948
13.93	41.37	13.02420824
13.94	41.37	11.74260903
13.95	41.37	10.48427264
13.96	41.37	9.264799992
13.97	41.37	8.095742605
13.98	41.37	6.984941495
13.99	41.37	5.937092214
14	41.37	4.954460154
14.01	41.37	4.037663281
14.02	41.37	3.186439801
14.03	41.37	2.400325463
14.04	41.37	1.679178532
14.05	41.37	1.023508598
14.06	41.37	0.434586676
14.07	41.37	-0.08566332
14.08	41.37	-0.534969744
14.09	41.37	-0.911173532
14.1	41.37	-1.212786814
14.11	41.37	-1.439582991
14.12	41.37	-1.593147528
14.13	41.37	-1.67732128
14.14	41.37	-1.698476873
14.15	41.37	-1.665582736
14.16	41.37	-1.590027701
14.17	41.37	-1.485200051
14.18	41.37	-1.365836782
14.19	41.37	-1.247179895
14.2	41.37	-1.143994937
14.21	41.37	-1.069521333
14.22	41.37	-1.034433066
14.23	41.37	-1.045891249
14.24	41.37	-1.106766786
14.25	41.37	-1.215101892
14.26	41.37	-1.363864359
14.27	41.37	-1.541029324
14.28	41.37	-1.730001204
14.29	41.37	-1.910365158
14.3	41.37	-2.058934529
14.31	41.37	-2.151039936
14.32	41.37	-2.161988402
14.33	41.37	-2.068608465
14.34	41.37	-1.850790224
14.35	41.37	-1.492928347
14.36	41.37	-0.985181023
14.37	41.37	-0.324468283
14.38	41.37	0.484851776
14.39	41.37	1.430671719
14.4	41.37	2.493210422
14.41	41.37	3.645476017
14.42	41.37	4.854095399
14.43	41.37	6.080470448
14.44	41.37	7.282204847
14.45	41.37	8.414732967
14.46	41.37	9.433074043
14.47	41.37	10.29363113
14.48	41.37	10.95595482
14.49	41.37	11.38439608
14.5	41.37	11.54958034
14.51	41.37	11.42964502
14.52	41.37	11.01119472
14.53	41.37	10.28994094
14.54	41.37	9.2710063
14.55	41.37	7.968885725
14.56	41.37	6.40706867
14.57	41.37	4.617337161
14.58	41.37	2.638763705
14.59	41.37	0.516441337
14.6	41.37	-1.700014785
14.61	41.37	-3.958148565
14.62	41.37	-6.204475745
14.63	41.37	-8.386372146
14.64	41.37	-10.45397709
14.65	41.37	-12.36204825
14.66	41.37	-14.0717019
14.67	41.37	-15.55197163
14.68	41.37	-16.78111992
14.69	41.37	-17.74764024
14.7	41.37	-18.45089409
14.71	41.37	-18.90133697
14.72	41.37	-19.12030033
14.73	41.37	-19.13931288
14.74	41.37	-18.99896394
14.75	41.37	-18.74733256
14.76	41.37	-18.4380291
14.77	41.37	-18.12791807
14.78	41.37	-17.87461221
14.79	41.37	-17.73384568
14.8	41.37	-17.75684787
13.8	41.36	21.79519474
13.81	41.36	22.2734673
13.82	41.36	22.54501348
13.83	41.36	22.59356342
13.84	41.36	22.41331457
13.85	41.36	22.00856239
13.86	41.36	21.39280038
13.87	41.36	20.58737279
13.88	41.36	19.61978839
13.89	41.36	18.52181981
13.9	41.36	17.32752042
13.91	41.36	16.07128838
13.92	41.36	14.78609641
13.93	41.36	13.5019871
13.94	41.36	12.24490836
13.95	41.36	11.03593463
13.96	41.36	9.890888679
13.97	41.36	8.82034871
13.98	41.36	7.82999799
13.99	41.36	6.921252058
14	41.36	6.092082373
14.01	41.36	5.337946603
14.02	41.36	4.652734828
14.03	41.36	4.029647459
14.04	41.36	3.46193385
14.05	41.36	2.943439081
14.06	41.36	2.468928465
14.07	41.36	2.034182958
14.08	41.36	1.635881924
14.09	41.36	1.271310408
14.1	41.36	0.937944799
14.11	41.36	0.632981866
14.12	41.36	0.352881023
14.13	41.36	0.092987822
14.14	41.36	-0.152701551
14.15	41.36	-0.391588845
14.16	41.36	-0.632307758
14.17	41.36	-0.884336784
14.18	41.36	-1.157406381
14.19	41.36	-1.460737087
14.2	41.36	-1.802163704
14.21	41.36	-2.18721486
14.22	41.36	-2.618226011
14.23	41.36	-3.093566362
14.24	41.36	-3.607056142
14.25	41.36	-4.147640233
14.26	41.36	-4.699368267
14.27	41.36	-5.24171094
14.28	41.36	-5.750219095
14.29	41.36	-6.197507794
14.3	41.36	-6.554523874
14.31	41.36	-6.792034167
14.32	41.36	-6.882254232
14.33	41.36	-6.800525224
14.34	41.36	-6.526940427
14.35	41.36	-6.04782328
14.36	41.36	-5.356965385
14.37	41.36	-4.456545574
14.38	41.36	-3.357668581
14.39	41.36	-2.080483065
14.4	41.36	-0.653862208
14.41	41.36	0.885345733
14.42	41.36	2.493466227
14.43	41.36	4.121494856
14.44	41.36	5.716871888
14.45	41.36	7.225452437
14.46	41.36	8.593581181
14.47	41.36	9.770177476
14.48	41.36	10.70873839
14.49	41.36	11.36917349
14.5	41.36	11.71939535
14.51	41.36	11.73660278
14.52	41.36	11.40820893
14.53	41.36	10.73238251
14.54	41.36	9.718186638
14.55	41.36	8.385315718
14.56	41.36	6.763444857
14.57	41.36	4.891219598
14.58	41.36	2.81492451
14.59	41.36	0.586878478
14.6	41.36	-1.73638818
14.61	41.36	-4.096113918
14.62	41.36	-6.433378455
14.63	41.36	-8.69119963
14.64	41.36	-10.8165851
14.65	41.36	-12.76246904
14.66	41.36	-14.48946499
14.67	41.36	-15.9673688
14.68	41.36	-17.1763502
14.69	41.36	-18.10777826
14.7	41.36	-18.7646354
14.71	41.36	-19.16148679
14.72	41.36	-19.3239864
14.73	41.36	-19.28791845
14.74	41.36	-19.09779218
14.75	41.36	-18.80502853
14.76	41.36	-18.46579845
14.77	41.36	-18.13859275
14.78	41.36	-17.88162158
14.79	41.36	-17.75015656
14.8	41.36	-17.79393832
13.8	41.35	22.29184431
13.81	41.35	22.73196638
13.82	41.35	22.95776344
13.83	41.35	22.95350367
13.84	41.35	22.71486347
13.85	41.35	22.24848182
13.86	41.35	21.57092795
13.87	41.35	20.70717519
13.88	41.35	19.68870074
13.89	41.35	18.55134939
13.9	41.35	17.33310703
13.91	41.35	16.0719278
13.92	41.35	14.80374647
13.93	41.35	13.56078714
13.94	41.35	12.37025208
13.95	41.35	11.25344285
13.96	41.35	10.22533193
13.97	41.35	9.294570208
13.98	41.35	8.463885535
13.99	41.35	7.730802737
14	41.35	7.088597462
14.01	41.35	6.527386166
14.02	41.35	6.035252786
14.03	41.35	5.599318939
14.04	41.35	5.206678044
14.05	41.35	4.845133031
14.06	41.35	4.503700547
14.07	41.35	4.172869643
14.08	41.35	3.844627607
14.09	41.35	3.512287934
14.1	41.35	3.170173335
14.11	41.35	2.813219042
14.12	41.35	2.436567245
14.13	41.35	2.035222193
14.14	41.35	1.603827431
14.15	41.35	1.136612623
14.16	41.35	0.627538843
14.17	41.35	0.070649638
14.18	41.35	-0.539387439
14.19	41.35	-1.206585761
14.2	41.35	-1.93284685
14.21	41.35	-2.717140009
14.22	41.35	-3.554733154
14.23	41.35	-4.436555642
14.24	41.35	-5.348769098
14.25	41.35	-6.272610953
14.26	41.35	-7.18455823
14.27	41.35	-8.056837592
14.28	41.35	-8.858283146
14.29	41.35	-9.555517966
14.3	41.35	-10.11441066
14.31	41.35	-10.50173632
14.32	41.35	-10.68695361
14.33	41.35	-10.64399774
14.34	41.35	-10.35298382
14.35	41.35	-9.801716316
14.36	41.35	-8.986909088
14.37	41.35	-7.915034648
14.38	41.35	-6.602741507
14.39	41.35	-5.076801889
14.4	41.35	-3.373578208
14.41	41.35	-1.538023151
14.42	41.35	0.377746325
14.43	41.35	2.316238105
14.44	41.35	4.216655365
14.45	41.35	6.017152843
14.46	41.35	7.657175221
14.47	41.35	9.079771497
14.48	41.35	10.23378246
14.49	41.35	11.07580671
14.5	41.35	11.57186335
14.51	41.35	11.69868525
14.52	41.35	11.44459525
14.53	41.35	10.80993654
14.54	41.35	9.807047879
14.55	41.35	8.459792603
14.56	41.35	6.802666993
14.57	41.35	4.879528027
14.58	41.35	2.741992578
14.59	41.35	0.447569463
14.6	41.35	-1.942407368
14.61	41.35	-4.364971718
14.62	41.35	-6.757768901
14.63	41.35	-9.061274667
14.64	41.35	-11.22091465
14.65	41.35	-13.18901242
14.66	41.35	-14.92649817
14.67	41.35	-16.40431607
14.68	41.35	-17.60447519
14.69	41.35	-18.52069856
14.7	41.35	-19.15863575
14.71	41.35	-19.53561786
14.72	41.35	-19.67994893
14.73	41.35	-19.62974504
14.74	41.35	-19.43135078
14.75	41.35	-19.1373819
14.76	41.35	-18.80446235
14.77	41.35	-18.49074127
14.78	41.35	-18.25329142
14.79	41.35	-18.14550197
14.8	41.35	-18.21458599
13.8	41.34	22.39627684
13.81	41.34	22.76390716
13.82	41.34	22.91501642
13.83	41.34	22.83516158
13.84	41.34	22.52202009
13.85	41.34	21.98485078
13.86	41.34	21.24332279
13.87	41.34	20.32581481
13.88	41.34	19.26731583
13.89	41.34	18.10707816
13.9	41.34	16.88618166
13.91	41.34	15.64516546
13.92	41.34	14.42187016
13.93	41.34	13.2496109
13.94	41.34	12.15577205
13.95	41.34	11.16087956
13.96	41.34	10.2781707
13.97	41.34	9.513644828
13.98	41.34	8.866546193
13.99	41.34	8.330203192
14	41.34	7.893128507
14.01	41.34	7.540273812
14.02	41.34	7.254330521
14.03	41.34	7.016974734
14.04	41.34	6.80996885
14.05	41.34	6.616052918
14.06	41.34	6.4195836
14.07	41.34	6.206905431
14.08	41.34	5.966465521
14.09	41.34	5.688706757
14.1	41.34	5.365793905
14.11	41.34	4.991240337
14.12	41.34	4.559509399
14.13	41.34	4.065663295
14.14	41.34	3.505124157
14.15	41.34	2.873597432
14.16	41.34	2.167188346
14.17	41.34	1.382719707
14.18	41.34	0.518235714
14.19	41.34	-0.426346114
14.2	41.34	-1.448492347
14.21	41.34	-2.542292661
14.22	41.34	-3.697761445
14.23	41.34	-4.900284782
14.24	41.34	-6.130290166
14.25	41.34	-7.363204038
14.26	41.34	-8.569743913
14.27	41.34	-9.716568894
14.28	41.34	-10.76728649
14.29	41.34	-11.68378676
14.3	41.34	-12.42784896
14.31	41.34	-12.96294327
14.32	41.34	-13.25613174
14.33	41.34	-13.27996128
14.34	41.34	-13.01423608
14.35	41.34	-12.44755987
14.36	41.34	-11.57854809
14.37	41.34	-10.41662661
14.38	41.34	-8.982355661
14.39	41.34	-7.307243696
14.4	41.34	-5.433044019
14.41	41.34	-3.41055595
14.42	41.34	-1.29797933
14.43	41.34	0.841104577
14.44	41.34	2.940033138
14.45	41.34	4.931536704
14.46	41.34	6.750272764
14.47	41.34	8.335304081
14.48	41.34	9.632409776
14.49	41.34	10.59612881
14.5	41.34	11.19145041
14.51	41.34	11.39508472
14.52	41.34	11.19626773
14.53	41.34	10.59707663
14.54	41.34	9.612253293
14.55	41.34	8.268553801
14.56	41.34	6.603660308
14.57	41.34	4.664706604
14.58	41.34	2.506481072
14.59	41.34	0.189379562
14.6	41.34	-2.222813584
14.61	41.34	-4.665235305
14.62	41.34	-7.074263179
14.63	41.34	-9.389765104
14.64	41.34	-11.55720392
14.65	41.34	-13.52952689
14.66	41.34	-15.26877682
14.67	41.34	-16.74736939
14.68	41.34	-17.94899059
14.69	41.34	-18.86907881
14.7	41.34	-19.51486774
14.71	41.34	-19.90497996
14.72	41.34	-20.06857558
14.73	41.34	-20.04407639
14.74	41.34	-19.87750294
14.75	41.34	-19.62047863
14.76	41.34	-19.32797213
14.77	41.34	-19.05586431
14.78	41.34	-18.85843886
14.79	41.34	-18.78590516
14.8	41.34	-18.88206676
13.8	41.33	22.2132495
13.81	41.33	22.48193519
13.82	41.33	22.53628382
13.83	41.33	22.36373563
13.84	41.33	21.9643421
13.85	41.33	21.35011989
13.86	41.33	20.54373875
13.87	41.33	19.57665495
13.88	41.33	18.4868326
13.89	41.33	17.31621557
13.9	41.33	16.10812059
13.91	41.33	14.90471884
13.92	41.33	13.74475819
13.93	41.33	12.66165353
13.94	41.33	11.68204039
13.95	41.33	10.82484966
13.96	41.33	10.10092186
13.97	41.33	9.513140752
13.98	41.33	9.057031589
13.99	41.33	8.721740264
14	41.33	8.491289195
14.01	41.33	8.345994197
14.02	41.33	8.26392474
14.03	41.33	8.222297444
14.04	41.33	8.198708395
14.05	41.33	8.172132157
14.06	41.33	8.123642182
14.07	41.33	8.036836193
14.08	41.33	7.897978567
14.09	41.33	7.695897363
14.1	41.33	7.421694429
14.11	41.33	7.068341236
14.12	41.33	6.630239805
14.13	41.33	6.102826922
14.14	41.33	5.48229102
14.15	41.33	4.765455654
14.16	41.33	3.949862861
14.17	41.33	3.034065776
14.18	41.33	2.018114833
14.19	41.33	0.904197979
14.2	41.33	-0.302625363
14.21	41.33	-1.59367244
14.22	41.33	-2.955952343
14.23	41.33	-4.3716349
14.24	41.33	-5.817753983
14.25	41.33	-7.266212773
14.26	41.33	-8.684138915
14.27	41.33	-10.0346131
14.28	41.33	-11.27776712
14.29	41.33	-12.37221897
14.3	41.33	-13.27678562
14.31	41.33	-13.95238989
14.32	41.33	-14.36405959
14.33	41.33	-14.48290465
14.34	41.33	-14.28795373
14.35	41.33	-13.76773503
14.36	41.33	-12.92149736
14.37	41.33	-11.75998568
14.38	41.33	-10.30570929
14.39	41.33	-8.592668941
14.4	41.33	-6.665539544
14.41	41.33	-4.578335776
14.42	41.33	-2.39261659
14.43	41.33	-0.175310103
14.44	41.33	2.003739545
14.45	41.33	4.074387664
14.46	41.33	5.968843878
14.47	41.33	7.624243268
14.48	41.33	8.985017166
14.49	41.33	10.00495948
14.5	41.33	10.64890199
14.51	41.33	10.89393302
14.52	41.33	10.73011747
14.53	41.33	10.16070012
14.54	41.33	9.201797656
14.55	41.33	7.881606435
14.56	41.33	6.239172179
14.57	41.33	4.322782757
14.58	41.33	2.188057192
14.59	41.33	-0.104188458
14.6	41.33	-2.490213689
14.61	41.33	-4.905679355
14.62	41.33	-7.287943738
14.63	41.33	-9.578250547
14.64	41.33	-11.72373695
14.65	41.33	-13.67919749
14.66	41.33	-15.40854859
14.67	41.33	-16.88594765
14.68	41.33	-18.09653119
14.69	41.33	-19.03674711
14.7	41.33	-19.7142677
14.71	41.33	-20.14748248
14.72	41.33	-20.36458287
14.73	41.33	-20.40226475
14.74	41.33	-20.30408915
14.75	41.33	-20.11855576
14.76	41.33	-19.89695811
14.77	41.33	-19.69110144
14.78	41.33	-19.55097542
14.79	41.33	-19.52248091
14.8	41.33	-19.64531361
13.8	41.32	21.86075319
13.81	41.32	22.01440902
13.82	41.32	21.9592083
13.83	41.32	21.68486987
13.84	41.32	21.19400802
13.85	41.32	20.50137088
13.86	41.32	19.63238941
13.87	41.32	18.62115823
13.88	41.32	17.50800118
13.89	41.32	16.33679518
13.9	41.32	15.15223335
13.91	41.32	13.99720355
13.92	41.32	12.91044178
13.93	41.32	11.92459237
13.94	41.32	11.06477245
13.95	41.32	10.34769737
13.96	41.32	9.781382179
13.97	41.32	9.365393191
13.98	41.32	9.091586794
13.99	41.32	8.945242921
14	41.32	8.906479089
14.01	41.32	8.951819567
14.02	41.32	9.055793109
14.03	41.32	9.192441505
14.04	41.32	9.336638786
14.05	41.32	9.465145437
14.06	41.32	9.557351161
14.07	41.32	9.595690971
14.08	41.32	9.565750043
14.09	41.32	9.456100182
14.1	41.32	9.257932929
14.11	41.32	8.964569322
14.12	41.32	8.570933273
14.13	41.32	8.073073929
14.14	41.32	7.467812604
14.15	41.32	6.752573067
14.16	41.32	5.925431539
14.17	41.32	4.985396972
14.18	41.32	3.932905177
14.19	41.32	2.770484685
14.2	41.32	1.503530003
14.21	41.32	0.141101255
14.22	41.32	-1.303340589
14.23	41.32	-2.811355456
14.24	41.32	-4.359189158
14.25	41.32	-5.917753768
14.26	41.32	-7.452974683
14.27	41.32	-8.926529657
14.28	41.32	-10.29697589
14.29	41.32	-11.52123113
14.3	41.32	-12.556346
14.31	41.32	-13.3614796
14.32	41.32	-13.89997089
14.33	41.32	-14.14138581
14.34	41.32	-14.06341561
14.35	41.32	-13.65350608
14.36	41.32	-12.91010921
14.37	41.32	-11.84346896
14.38	41.32	-10.47587799
14.39	41.32	-8.841372569
14.4	41.32	-6.984864626
14.41	41.32	-4.960742627
14.42	41.32	-2.831002673
14.43	41.32	-0.662997738
14.44	41.32	1.473086534
14.45	41.32	3.506907117
14.46	41.32	5.370661109
14.47	41.32	7.001677597
14.48	41.32	8.344784215
14.49	41.32	9.354343199
14.5	41.32	9.995871404
14.51	41.32	10.24718199
14.52	41.32	10.09901088
14.53	41.32	9.555116778
14.54	41.32	8.631868303
14.55	41.32	7.357354094
14.56	41.32	5.77007052
14.57	41.32	3.917256526
14.58	41.32	1.852955398
14.59	41.32	-0.364110912
14.6	41.32	-2.672767575
14.61	41.32	-5.01162745
14.62	41.32	-7.321266111
14.63	41.32	-9.546258264
14.64	41.32	-11.63701134
14.65	41.32	-13.55134177
14.66	41.32	-15.25574961
14.67	41.32	-16.72635747
14.68	41.32	-17.94948975
14.69	41.32	-18.92187832
14.7	41.32	-19.65049074
14.71	41.32	-20.15198732
14.72	41.32	-20.4518236
14.73	41.32	-20.58302597
14.74	41.32	-20.58467885
14.75	41.32	-20.50017351
14.76	41.32	-20.37527925
14.77	41.32	-20.25610805
14.78	41.32	-20.18705229
14.79	41.32	-20.20878123
14.8	41.32	-20.35638517
13.8	41.31	21.45674642
13.81	41.31	21.4910247
13.82	41.31	21.32421395
13.83	41.31	20.94848362
13.84	41.31	20.36899702
13.85	41.31	19.60303046
13.86	41.31	18.67839018
13.87	41.31	17.63125776
13.88	41.31	16.50362693
13.89	41.31	15.34051475
13.9	41.31	14.18713705
13.91	41.31	13.08623132
13.92	41.31	12.0756912
13.93	41.31	11.18664722
13.94	41.31	10.44209032
13.95	41.31	9.856092202
13.96	41.31	9.433631513
13.97	41.31	9.17099225
13.98	41.31	9.05666214
13.99	41.31	9.072628053
14	41.31	9.195943948
14.01	41.31	9.400436008
14.02	41.31	9.658409795
14.03	41.31	9.942234944
14.04	41.31	10.22570284
14.05	41.31	10.48507985
14.06	41.31	10.69981057
14.07	41.31	10.85285954
14.08	41.31	10.93071256
14.09	41.31	10.92308847
14.1	41.31	10.82243528
14.11	41.31	10.62330055
14.12	41.31	10.32167262
14.13	41.31	9.91438689
14.14	41.31	9.39868045
14.15	41.31	8.771959487
14.16	41.31	8.03181943
14.17	41.31	7.176329479
14.18	41.31	6.204563888
14.19	41.31	5.117334353
14.2	41.31	3.918053827
14.21	41.31	2.613643866
14.22	41.31	1.215387048
14.23	41.31	-0.260376173
14.24	41.31	-1.791800135
14.25	41.31	-3.351415158
14.26	41.31	-4.906394088
14.27	41.31	-6.419233321
14.28	41.31	-7.848846357
14.29	41.31	-9.152035895
14.3	41.31	-10.28527988
14.31	41.31	-11.20674025
14.32	41.31	-11.87838237
14.33	41.31	-12.26807979
14.34	41.31	-12.35157453
14.35	41.31	-12.11416707
14.36	41.31	-11.55202358
14.37	41.31	-10.67300839
14.38	41.31	-9.496976966
14.39	41.31	-8.055495993
14.4	41.31	-6.390991126
14.41	41.31	-4.555356244
14.42	41.31	-2.608089567
14.43	41.31	-0.61404875
14.44	41.31	1.359062032
14.45	41.31	3.243346429
14.46	41.31	4.973379393
14.47	41.31	6.48874975
14.48	41.31	7.736361613
14.49	41.31	8.672390701
14.5	41.31	9.263813152
14.51	41.31	9.489449478
